,Year,Item,Yield (tonnes/ha),Harvest (ha),Production (tonnes),Change (C),Annual Mean Precipitation,Air Temp Mean,Frost Days,Hot Days,Ice Days,Summer Days,Sunshine Duration,Tropical Nights,Monthly Average
1599,2009,"Other beans, green",10.3972,4293,44635.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1600,2009,Other berries and fruits of the genus vaccinium n.e.c.,1.792,125,224.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1601,2009,Other stone fruits,16.8229,559,9404.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1602,2009,"Other vegetables, fresh n.e.c.",31.0223,13601,421934.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1603,2009,Pears,24.9971,2093,52319.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1604,2009,"Peas, dry",3.4333,48323,165907.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1605,2009,"Peas, green",5.9777,5733,34270.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1606,2009,Plums and sloes,16.1231,4534,73102.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1607,2009,Potatoes,44.3045,263700,11683100.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1608,2009,"Pumpkins, squash and gourds",30.0924,2728,82092.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1609,2009,Rape or colza seed,4.2868,1471200,6306700.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1610,2009,Raspberries,4.5129,1123,5068.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1611,2009,Rye,5.6979,749398,4270029.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1612,2009,Sour cherries,9.2777,3259,30236.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1613,2009,Spinach,17.1481,3546,60807.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1614,2009,Strawberries,12.2178,12978,158563.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1615,2009,Sugar beet,67.5679,383600,25919041.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1616,2009,Sunflower seed,2.411,23600,56900.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1617,2009,Tomatoes,210.8228,316,66620.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1618,2009,Triticale,6.269,401081,2514391.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1619,2009,Unmanufactured tobacco,2.6603,3091,8223.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1620,2009,Wheat,7.8091,3226036,25192350.0,1.27,751.49,9.18,84.75,4.58,24.38,36.36,0.1924429223744292,0.01,387.6425
1621,2010,Apples,26.2409,31819,834960.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1622,2010,Asparagus,4.9167,18794,92404.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1623,2010,Barley,6.2918,1641322,10326918.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1624,2010,Blueberries,5.8118,1429,8305.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1625,2010,"Broad beans and horse beans, dry",3.064,16293,49922.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1626,2010,"Broad beans and horse beans, green",8.8325,412,3639.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1627,2010,Cabbages,54.3891,14471,787065.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1628,2010,Carrots and turnips,53.4361,10367,553972.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1629,2010,Cauliflowers and broccoli,23.2097,6548,151977.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1630,2010,Cherries,5.7211,5389,30831.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1631,2010,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",55.359,39,2159.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1632,2010,Cucumbers and gherkins,78.0514,3111,242818.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1633,2010,Currants,5.5734,2140,11927.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1634,2010,Hop cones,1.8628,18386,34249.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1635,2010,Leeks and other alliaceous vegetables,34.7274,2311,80255.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1636,2010,Lettuce and chicory,20.849,14583,304041.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1637,2010,Lupins,1.2738,24006,30578.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1638,2010,Maize (corn),9.0261,466591,4211501.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1639,2010,Mixed grain,3.9167,15808,61915.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1640,2010,Oats,4.2285,141433,598049.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1641,2010,"Onions and shallots, dry (excluding dehydrated)",44.181,8762,387114.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1642,2010,"Onions and shallots, green",35.3139,1698,59963.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1643,2010,"Other beans, green",10.5473,3925,41398.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1644,2010,Other berries and fruits of the genus vaccinium n.e.c.,2.4607,89,219.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1645,2010,Other stone fruits,7.1295,556,3964.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1646,2010,"Other vegetables, fresh n.e.c.",29.8033,11807,351888.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1647,2010,Pears,18.6279,2088,38895.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1648,2010,"Peas, dry",3.0049,57228,171966.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1649,2010,"Peas, green",5.613,4444,24944.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1650,2010,Plums and sloes,10.8288,4549,49260.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1651,2010,Potatoes,39.8758,254367,10143090.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1652,2010,"Pumpkins, squash and gourds",27.9446,2797,78161.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1653,2010,Rape or colza seed,3.8993,1461197,5697595.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1654,2010,Raspberries,4.6247,1127,5212.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1655,2010,Rye,4.6251,627112,2900438.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1656,2010,Sour cherries,6.2809,2908,18265.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1657,2010,Spinach,15.7297,3145,49470.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1658,2010,Strawberries,11.5004,13644,156911.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1659,2010,Sugar beet,64.3522,364120,23431929.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1660,2010,Sunflower seed,1.8916,24973,47240.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1661,2010,Tomatoes,227.5932,322,73285.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1662,2010,Triticale,5.4261,397517,2156963.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1663,2010,Unmanufactured tobacco,2.5976,2356,6120.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1664,2010,Wheat,7.212,3297699,23782955.0,0.182,789.24,7.85,113.75,10.63,56.69,35.22,0.17559360730593607,0.84,390.1016666666667
1665,2011,Apples,28.4247,31608,898448.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1666,2011,Asparagus,5.5589,18611,103457.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1667,2011,Barley,5.4651,1598100,8733800.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1668,2011,Blueberries,4.6081,1434,6608.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1669,2011,"Broad beans and horse beans, dry",3.5491,17300,61400.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1670,2011,"Broad beans and horse beans, green",7.9851,538,4296.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1671,2011,Cabbages,55.8827,14826,828517.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1672,2011,Carrots and turnips,55.119,9683,533717.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1673,2011,Cauliflowers and broccoli,22.2466,6479,144136.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1674,2011,Cherries,6.938,5338,37035.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1675,2011,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",54.0698,43,2325.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1676,2011,Cucumbers and gherkins,85.161,2931,249607.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1677,2011,Currants,4.4946,2133,9587.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1678,2011,Hop cones,2.048,18588,38068.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1679,2011,Leeks and other alliaceous vegetables,34.9371,2399,83814.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1680,2011,Lettuce and chicory,22.7023,13787,312996.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1681,2011,Lupins,1.2837,21500,27600.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1682,2011,Maize (corn),10.6243,487900,5183600.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1683,2011,Mixed grain,4.179,16200,67700.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1684,2011,Oats,4.3752,143400,627400.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1685,2011,"Onions and shallots, dry (excluding dehydrated)",53.5473,9442,505594.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1686,2011,"Onions and shallots, green",38.8558,1949,75730.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1687,2011,"Other beans, green",11.519,3395,39107.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1688,2011,Other berries and fruits of the genus vaccinium n.e.c.,2.1408,142,304.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1689,2011,Other stone fruits,9.8948,542,5363.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1690,2011,"Other vegetables, fresh n.e.c.",31.1894,11965,373181.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1691,2011,Pears,22.5585,2077,46854.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1692,2011,"Peas, dry",2.7706,55800,154600.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1693,2011,"Peas, green",5.3589,4015,21516.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1694,2011,Plums and sloes,12.9243,4545,58741.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1695,2011,Poppy seed,0.566,5300,3000.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1696,2011,Potatoes,45.7565,258700,11837200.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1697,2011,"Pumpkins, squash and gourds",28.4466,3099,88156.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1698,2011,Rape or colza seed,2.9125,1328600,3869500.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1699,2011,Raspberries,4.2737,1118,4778.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1700,2011,Rye,4.1077,613700,2520900.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1701,2011,Sour cherries,7.8088,2855,22294.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1702,2011,Spinach,18.1395,3377,61257.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1703,2011,Strawberries,11.1509,13848,154418.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1704,2011,Sugar beet,74.2967,398100,29577500.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1705,2011,Sunflower seed,1.9851,26800,53200.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1706,2011,Tomatoes,238.9969,321,76718.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1707,2011,Triticale,5.2277,383400,2004300.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1708,2011,Wheat,7.0139,3248200,22782700.0,1.108,677.6,9.64,83.31,4.27,14.49,38.37,0.21089041095890412,0.06,391.85083333333336
1709,2012,Apples,30.7334,31640,972405.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1710,2012,Asparagus,5.2975,19329,102395.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1711,2012,Barley,6.1934,1677800,10391300.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1712,2012,Blueberries,4.8191,1835,8843.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1713,2012,"Broad beans and horse beans, dry",3.8797,15800,61300.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1714,2012,"Broad beans and horse beans, green",7.4745,491,3670.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1715,2012,Cabbages,57.0416,14076,802918.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1716,2012,Carrots and turnips,58.4001,10150,592761.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1717,2012,Cauliflowers and broccoli,26.7148,6614,176692.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1718,2012,Cherries,4.4403,5181,23005.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1719,2012,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",81.7969,64,5235.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1720,2012,Cucumbers and gherkins,82.8014,2951,244347.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1721,2012,Currants,4.6963,2292,10764.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1722,2012,Hop cones,2.0073,17154,34434.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1723,2012,Leeks and other alliaceous vegetables,44.6484,2605,116309.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1724,2012,Lettuce and chicory,28.0806,14832,416492.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1725,2012,Lupins,1.7598,17900,31500.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1726,2012,Maize (corn),10.4802,526200,5514700.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1727,2012,Mixed grain,4.7492,31900,151500.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1728,2012,Mustard seed,1.3125,8000,10500.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1729,2012,Oats,5.2029,145400,756500.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1730,2012,"Onions and shallots, dry (excluding dehydrated)",50.9495,9512,484632.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1731,2012,"Onions and shallots, green",52.7471,1965,103648.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1732,2012,"Other beans, green",10.8046,4201,45390.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1733,2012,Other berries and fruits of the genus vaccinium n.e.c.,2.5608,1052,2694.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1734,2012,Other stone fruits,8.5895,497,4269.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1735,2012,"Other vegetables, fresh n.e.c.",30.9905,12683,393053.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1736,2012,Pears,17.6002,1926,33898.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1737,2012,"Peas, dry",3.0982,44800,138800.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1738,2012,"Peas, green",6.0187,4608,27734.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1739,2012,Plums and sloes,9.2071,3863,35567.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1740,2012,Poppy seed,0.5818,5500,3200.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1741,2012,Potatoes,44.757,238300,10665600.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1742,2012,"Pumpkins, squash and gourds",30.2345,3642,110114.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1743,2012,Rape or colza seed,3.6909,1306200,4821100.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1744,2012,Raspberries,4.5301,1030,4666.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1745,2012,Rye,5.4741,708500,3878400.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1746,2012,Sour cherries,5.6784,2279,12941.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1747,2012,Spinach,22.5272,3424,77133.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1748,2012,Strawberries,10.3858,15004,155828.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1749,2012,Sugar beet,68.8555,402100,27686800.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1750,2012,Sunflower seed,2.3788,26400,62800.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1751,2012,Tomatoes,194.2476,315,61188.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1752,2012,Triticale,6.1788,371400,2294800.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1753,2012,Wheat,7.3312,3056700,22409300.0,1.338,726.41,9.09,78.82,7.62,24.52,36.8,0.19103881278538815,0.2,394.05583333333334
1754,2013,Apples,25.3984,31647,803784.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1755,2013,Asparagus,5.2515,19634,103107.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1756,2013,Barley,6.5866,1570400,10343600.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1757,2013,Blueberries,5.0601,2031,10277.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1758,2013,"Broad beans and horse beans, dry",3.6182,16500,59700.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1759,2013,"Broad beans and horse beans, green",6.2239,518,3224.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1760,2013,Cabbages,54.1249,12998,703516.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1761,2013,Carrots and turnips,57.2762,10189,583587.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1762,2013,Cauliflowers and broccoli,24.0303,6412,154082.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1763,2013,Cherries,4.6979,5207,24462.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1764,2013,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",117.4219,64,7515.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1765,2013,Cucumbers and gherkins,80.9819,2759,223429.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1766,2013,Currants,5.3007,2388,12658.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1767,2013,Hop cones,1.6564,16622,27533.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1768,2013,Leeks and other alliaceous vegetables,42.2687,2631,111209.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1769,2013,Lettuce and chicory,24.8774,13823,343880.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1770,2013,Lupins,1.7874,17400,31100.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1771,2013,Maize (corn),8.8276,497000,4387300.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1772,2013,Mixed grain,4.6724,17400,81300.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1773,2013,Mustard seed,1.3125,8000,10500.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1774,2013,Oats,4.7734,131500,627700.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1775,2013,"Onions and shallots, dry (excluding dehydrated)",41.859,9691,405656.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1776,2013,"Onions and shallots, green",43.4828,2005,87183.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1777,2013,"Other beans, green",10.7698,4679,50392.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1778,2013,Other berries and fruits of the genus vaccinium n.e.c.,2.7395,1171,3208.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
1779,2013,Other stone fruits,13.3952,496,6644.0,0.571,741.73,8.71,98.66,10.47,28.53,37.83,0.17210045662100457,0.5,396.7375
